drawdown_12m
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
0.035067224870174885
